Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Electrical Issue
0.15635033594817627,0.8436496640518237,0.8436496640518237,0.0,49.457194068315204,1.5530627917121307,0.5531884578393647,0.4167583826995296,0.42863824434515924,5.681820363386813,77.76234302071967,73.83189351567185,4.542833570549117,0.8166903819969173,1
0.018807470835884188,0.0,0.0,0.0,52.02225689650031,1.6285274427901104,0.772977988483466,0.6352004740877985,0.5164513793000612,4.582628877883494,71.77973950831063,69.2602479875888,5.612885201539346,1.1259522119415393,1
0.20685712600326056,0.0,0.7931428739967394,0.0,51.7751542779615,1.2282857184991849,0.7050285689004891,0.5755085677207173,0.5415862857479935,6.216125679566717,76.96817138390864,72.54178288225513,3.7840914086838473,1.0606630079445514,1
0.14621507829533298,0.853784921704667,0.853784921704667,0.14621507829533298,71.59767347920716,1.3425856102874065,0.6372374588820627,0.47245937239445135,0.07564260997621125,7.097597627294353,69.42673700715558,67.99015170382562,6.0931315731615605,0.8073031691199894,1
0.7580228696829546,0.0,0.0,1.0,69.23113611215389,1.8862707487509887,0.5537484323294591,0.3432272224307796,0.4053485798851397,6.571726300135397,68.7239653258626,64.15637403193726,5.2665473997292045,0.7691311538635228,1
0.039373024486800245,0.0,0.9606269755131998,0.039373024486800245,68.72889905175366,1.875118493183284,0.56403134877566,0.7807309166381247,0.9800925498876855,7.724170547717011,68.95488524791494,64.91881506816716,4.296930400529324,1.3764049322485477,1
0.8030742955465716,0.0,0.0,1.0,69.22347736975708,1.9074449189068887,0.5467204098947348,0.3416954739514166,0.3946713919554625,6.623535439878557,68.97084713959521,64.06582066595139,5.162929120242885,0.7575287785560215,1
0.04857018963816773,0.0,0.0,1.0,70.59811611933551,1.7431139512023053,0.3923141246529618,0.2550798959296061,0.31469995663733585,3.491452769422732,67.98539731151482,64.61191551225821,4.805142981036183,0.564034703086687,1
0.005180706034048965,0.0,0.994819293965951,0.005180706034048965,68.71248673889633,1.8706734917844265,0.5657409646982975,0.7965961524002013,1.0025910954295958,7.755285557509016,68.9159060048788,64.96326508215573,4.282227703594641,1.4002382118667667,1
0.28827719425395126,0.0,0.0,1.0,69.31099287697683,1.665490281299357,0.6270287576963837,0.35919857539536565,0.5166783049618136,6.031518773392044,66.14975902451165,65.10056283954957,6.346962453215912,0.8901076939158216,1
0.018856268208178095,0.0,0.0,1.0,70.6420927230519,1.735091192416208,0.3884513148670632,0.25258392652948697,0.31365996938728624,3.3865626267748685,67.92091810201174,64.6413322944739,4.8081143731791816,0.5595756130924899,1
0.43046022043289633,0.5695397795671037,0.5695397795671037,0.43046022043289633,70.79610217837923,1.56145436973333,0.5968746486985288,0.4266959045103037,0.16631681031809392,7.01516653607446,69.63423596091602,66.55187128460955,5.632654442898708,0.7738477113568264,1
0.7404582168239097,0.0,0.0,1.0,69.57412183910061,1.9299237185424556,0.48225956818710825,0.31319849021320845,0.3389160375888368,5.933817505388401,69.48679433050788,63.92694636534433,4.735954178317609,0.6678645185621666,1
0.5630041143343791,0.0,0.0,0.5630041143343791,68.54761604807153,1.8252016457337517,0.4823513168037472,0.541262058034173,0.40568345690786195,5.5783419727130426,68.46370493503379,65.1776358055464,5.417933334778306,0.8508929728733874,1
0.40643906462121404,0.0,0.0,1.0,70.0684701843606,1.8397385474477277,0.4388370784007578,0.285140881428182,0.3272253672617425,4.754729898112885,68.76197277022803,64.25762532602499,4.769356093537878,0.6177391433919273,1
0.926918437972985,0.0,0.0,1.0,69.29816071179998,1.980267978252706,0.506499396936488,0.3288611487897308,0.34544214532905443,6.592022086044636,69.89141301040138,63.74235074640674,4.7173081562027015,0.695846113263513,1
0.3776567353827539,0.0,0.0,0.3776567353827539,68.27515540101264,1.7510626941531016,0.4680795686244721,0.6287460208993402,0.43014931092947645,5.038981099963814,67.7908939494394,65.8170842629295,5.718196088679939,0.9120029191827907,1
0.01882216323770547,0.0,0.0,1.0,69.35680023224958,1.5388464167217215,0.669063742534918,0.368360046449918,0.5805391473126638,5.721645487723362,64.67314545454262,65.64216745189222,6.966709024553277,0.9595021323473405,1
0.8098923502162724,0.0,0.0,1.0,69.22231830046323,1.910649404601648,0.5456567933662615,0.3414636600926468,0.3930555129987434,6.631376202748713,69.00821007918518,64.0521163760653,5.1472475945025735,0.7557728823190321,1
0.2074048837116167,0.0,0.0,1.0,70.36304077210681,1.7859993186021366,0.41296263488251017,0.2684220102317758,0.3202591709299066,4.052139239502006,68.3300685976542,64.4546691651255,4.789259511628838,0.587870607638802,1
0.09210120622038065,0.0,0.0,0.09210120622038065,67.85538877314396,1.6368404824881524,0.44609179287896933,0.7635282306639803,0.46784264077890975,4.208014510101307,66.75432737857999,66.80225083853969,6.180796045922984,1.0061519875654643,1
0.056298407179779186,0.0,0.0,0.056298407179779186,67.80275865855427,1.6225193628719117,0.443334977352843,0.7804271518111443,0.47256861025226915,4.1038283648931575,66.6243632180626,66.92577049522977,6.238796580368758,1.0179563472465827,1
0.03986439559455279,0.9601356044054472,0.9601356044054472,0.03986439559455279,71.89758240442336,1.2606955846078056,0.6523392558255735,0.489581832309277,0.04171674219466237,7.128439325277579,69.34910100878402,68.52828615829156,6.265419679136825,0.8198205713398576,1
0.47854036127852806,0.0,0.0,1.0,69.27864813858265,1.7549139698009082,0.5973477036405497,0.35272962771653005,0.4715859343769888,6.2503214154703075,67.19240117980632,64.71813387383017,5.909357169059385,0.841108031225995,1
0.022692092008496312,0.0,0.9773079079915037,0.022692092008496312,68.72089220416407,1.8729499719611047,0.5648653953995751,0.7884708693080578,0.9910686034584094,7.739350196272268,68.93586898488968,64.94050028038896,4.289757599563654,1.3880321440328969,1
0.0,1.0,0.7573102071344389,0.0,55.25362513601886,1.406900653854954,0.28484789318761683,0.6778128405293627,0.3305350980782431,4.5289179985041255,73.48540909907959,62.63619778389031,4.556286323935726,0.8103996252637687,1
0.0,1.0,0.1616714362369619,0.0,56.58785598282921,1.25203457342161,0.4194622554104466,0.7338028849937256,0.3073051860132415,4.820780996243889,74.06317870685015,64.98301454122637,5.062579279198583,0.9021966789141714,1
0.0,1.0,0.47690010646797,0.0,56.55417291163158,1.305380021293594,0.3162682688048848,0.7284932954218772,0.5170357482299904,4.714008958477492,72.4125485964864,64.82834582326318,4.470342837104006,0.9836744208747161,1
0.718331175372004,0.28166882462799603,0.0,0.0,58.95414397928789,1.403949417350441,0.27498054380625503,0.5902488102427872,0.5222460020145772,6.264829233206807,73.70998486548588,66.28086468134225,4.783367918284238,0.8583830668737319,1
0.0,1.0,0.24734031581908333,0.0,56.74470753787016,1.2594680631638167,0.3835292874650086,0.7383643664197794,0.4130451630660448,4.803537276830558,73.28258020304567,65.20941507574032,4.821569316796802,0.9564479818596039,1
0.6406151835488874,0.35938481645111264,0.0,0.0,58.737316362101396,1.3829660995581996,0.2945649737456804,0.607424044435696,0.4983094765330573,6.117168848742886,73.76516321968029,66.20936596886499,4.828443193541646,0.8658189036138157,1
0.0,1.0,0.0,0.0,57.9165706946176,1.1300079425144056,0.2620192605974338,0.6810067511372448,0.5363099691034566,6.519839164083285,72.27352660118387,65.87330818203772,5.406646148504452,0.9321297211361523,1
0.1626997438085659,0.8373002561914341,0.0,0.0,57.4039322852259,1.2539289308283128,0.4149996645602414,0.713043356618307,0.3511115210930383,5.209129513236276,74.10448318189592,65.76968376430389,5.105634148591032,0.9115456723535457,1
0.0,1.0,0.5650853124527563,0.0,56.480979190664215,1.3230170624905513,0.2904300034513424,0.7247013315645314,0.5569836465410987,4.679616728143425,72.07832666580406,64.68195838132843,4.335419471947283,0.9941334351733142,1
0.0,1.0,0.7716269109786077,0.0,55.22155571940792,1.410622996854438,0.2816123181188347,0.6764670703680109,0.3310934495281657,4.521902813620482,73.47152189635075,62.57978997074429,4.544117125668183,0.8081932020168403,1
0.4988956645359419,0.5011043354640581,0.0,0.0,58.341918904055284,1.3447018294247042,0.33027829253694263,0.6387440581375569,0.4546598646770701,5.84790176261829,73.86578407817949,66.07898401137307,4.910640514569154,0.8793785736578132,1
0.012103116776107425,0.9878968832238926,0.0,0.0,56.98376769580534,1.213267841529549,0.45295001457242096,0.7463252111924803,0.3047277599670411,4.922995921874604,74.21140678708896,65.63113486743403,5.192980192269858,0.9259547007394843,1
0.009038469079292177,0.9909615309207078,0.0,0.0,56.96952309321127,1.214519234539646,0.4576269244342726,0.7483763456335288,0.3004305764480046,4.906598082427884,74.18999228265675,65.61909615309207,5.214642319908454,0.9274191008412127,1
0.0,1.0,0.3570293439700122,0.0,56.15025426950717,1.3028276294322032,0.3753113682627773,0.7154392416668188,0.31492414441483046,4.725055621454694,73.87368153634908,64.21330438475816,4.89652505762549,0.8720890344601674,1
0.0,1.0,0.0,0.0,58.292981399226086,1.0988567117881862,0.18647752608635143,0.6545282050199582,0.6279465061564191,7.15065158628923,71.5155133201792,65.97195374600408,5.487120161213852,0.9340834861810752,1
0.0,1.0,0.22867677960360877,0.0,56.760198272929,1.2557353559207216,0.3889977035761426,0.7391668984770449,0.4045905811604348,4.810816055954593,73.35331500530232,65.24039654585802,4.850124527206479,0.954234433793801,1
0.0,1.0,0.0,0.0,57.86982734886395,1.1338763573353976,0.27140016653833904,0.684294903735088,0.5249303821717055,6.4415037639582,72.36765802849467,65.86105820177124,5.396652743550223,0.9318870991440088,1
0.0,1.0,0.22207587069332058,0.0,56.452550049646966,1.2677397263802632,0.40581085322330956,0.7281248681548279,0.3096609589570395,4.791182823360273,74.00458640542747,64.74502106946832,5.011235509910677,0.8928874307902493,1
0.3216699896595486,0.6783300103404514,0.0,0.0,57.84745927115014,1.2968508972080781,0.37493916260579374,0.6779109322852398,0.400074356815141,5.511172980353143,73.99161430734172,65.91593639048679,5.013431405997462,0.8963354592822215,1
0.848042089601484,0.15195791039851603,0.0,0.0,59.31603742998814,1.4389713641924007,0.24229339342042605,0.561582698198072,0.562196963597257,6.5112799702428195,73.61789011638295,66.40019872243337,4.70813558803114,0.845972375599114,1
0.0,1.0,0.7288614422699469,0.0,55.31735036931532,1.399503974990186,0.29127731404699203,0.680487024426625,0.32942559624852796,4.542857893287726,73.51300440099816,62.748285917456414,4.580467774070545,0.8147840154716436,1
0.09539927731321063,0.9046007226867894,0.0,0.0,57.21616398370386,1.2357578048745668,0.43195938211707097,0.7279167597137804,0.33038297741246886,5.0812586268951,74.15226651310762,65.70776733512815,5.144668419158338,0.917984955564779,1
0.4287020209864336,0.5712979790135664,0.0,0.0,58.146078638552154,1.325749545666337,0.34796709071141874,0.6542568533619981,0.43304022246382157,5.714533839874224,73.91562156509963,66.01440585930753,4.9513528278278685,0.8860946749566778,1
0.029169763645264468,0.9708302363547355,0.0,0.0,57.03138364057029,1.2178758361842215,0.44864921956139336,0.7425534822343965,0.30998428720274146,4.955422550926003,74.19928946781187,65.64683618255364,5.183081537085747,0.924321770414043,1
0.0,1.0,0.480890146603009,0.0,56.5508611783195,1.3061780293206018,0.31509918704531836,0.7283217236960706,0.518843236411163,4.712452842824827,72.3974263443746,64.82172235663901,4.464238075697397,0.9841476508950844,1
0.0,1.0,0.6624340117010681,0.0,56.40017977028811,1.3424868023402134,0.26190683457158703,0.720515337496854,0.6010826073005838,4.641650735436583,71.70937509565296,64.52035954057622,4.186475962097366,1.0056792656333993,1
0.11850262359815156,0.8814973764018484,0.0,0.0,57.20596566697201,1.2692513117990758,0.4773304722476673,0.7408233189717276,0.29353433471331647,4.986506915226651,73.82657128965414,65.60814973764019,5.391974250229006,0.9311296251410279,1
0.0,1.0,0.0,0.0,57.36888316141829,1.1753338073309,0.3719344827774328,0.7195337362312652,0.40297638343493547,5.601990401549273,73.37645597838524,65.72977627678549,5.289554331061842,0.929286941308682,1
0.6021633744978431,0.0,0.0,0.0,41.076023082100875,1.2309735185240294,0.5213846320964142,0.41318030534741845,0.5560540843624461,4.620420736616574,70.98426633340276,74.17151436214849,4.697764271626247,0.8721440516863925,1
0.08046897534395026,0.0,0.0,0.0,49.75180094003011,0.9962110389047776,0.6215499567339615,0.5143890187832737,0.5430117243835988,5.001257647998916,68.02625909020018,73.80632828274076,3.7900160170984734,0.9739223088902916,1
0.006744984577035984,0.0,0.0,0.0,50.977830906483895,0.9630352430596661,0.635704962961209,0.5286914729920551,0.5411686246144259,5.055076161258763,67.60824406255179,73.75472148920393,3.661736273164043,0.9883052489918959,1
0.9550887010043841,0.044911298995615856,0.044911298995615856,0.0,35.11121383543643,1.4207787117589477,0.4476048553417457,0.3368533146809167,0.5589040147586927,4.372665734045835,73.43222035970123,74.44281419216071,5.3504780568838575,0.7920165858553525,1
0.23899207650460796,0.761007923495392,0.0,0.0,44.53574490707899,1.6306922978136638,0.3399809065576359,0.5536482661196821,0.40847135983645383,4.824655150272005,69.92200545356009,68.9174723961885,5.382389920765046,0.7842592453839751,1
0.6282759335976568,0.37172406640234323,0.37172406640234323,0.0,39.84999896283398,1.4992137759365622,0.4665599958513359,0.34306275726164454,0.5072675975084298,4.6831378630822265,74.83097900420202,74.39052414937562,5.062882821565938,0.7737310663006234,1
0.60754181377052,0.0,0.0,0.0,40.986579636996254,1.233393816196734,0.5203519717560602,0.4121368881285191,0.556188545344263,4.61649447594752,71.01476208407884,74.17527926963936,4.707122755960705,0.871094762722321,1
1.0,0.0,0.7542649733470227,0.0,44.74063158671992,1.7645045374731005,0.3884301269989733,0.4732762251491581,0.5818395644402874,6.2081197836340865,69.98911796487434,74.14829401066119,5.744504537473101,0.8483661868568331,1
1.0,0.0,0.0,0.0,43.15749831241702,1.5385797005003572,0.5653138626110485,0.48386665557541075,0.2399586165883799,4.431026907535995,72.62465429046257,70.92324250056163,4.196045638210968,0.7899077957527427,1
0.04907140549745159,0.9509285945025484,0.0,0.0,47.05029459121374,1.685769292405739,0.3137718539586483,0.6079655780277289,0.36915778093797247,4.948103586426657,69.09395132796888,67.53674911796648,5.380490714054974,0.7816961728003824,1
0.4228774139616792,0.5771225860383208,0.0,0.0,42.10110303914737,1.577365549951113,0.3653570831267117,0.5010570596069598,0.4465356246900676,4.705129680924909,70.72374552487291,70.25431879950142,5.384228774139617,0.7867408681818597,1
0.6428788406994972,0.3571211593005028,0.3571211593005028,0.0,39.63825680985729,1.4957090782321205,0.46571302723942914,0.34278530202670954,0.5095748568305205,4.669265101335478,74.76847856180615,74.39286061451192,5.075733379815557,0.7745481143782901,1
0.21245091414122075,0.7875490858587793,0.0,0.0,44.88714989677024,1.6383892348990459,0.33631822615148843,0.5612390385556109,0.40297733922723267,4.841906905808207,69.80628598565572,68.72451814580668,5.382124509141412,0.7839010593833173,1
0.7489986167376997,0.0,0.0,0.0,38.63415300365205,1.2970493775319647,0.49319226558636164,0.3846942683528863,0.5597249654184424,4.513231009781479,71.81682215690275,74.2742990317164,4.953257593123597,0.843497711845438,1
0.43592597116648224,0.0,0.0,0.0,43.840551099501404,1.156166687024917,0.5533022135360355,0.4454303615937025,0.551898149279162,4.741774041048468,70.04170025651395,74.05514817981654,4.408511189829679,0.9045755924899896,1
0.6414215384751268,0.35857846152487316,0.35857846152487316,0.0,39.65938769211066,1.4960588307659695,0.46579755076844265,0.3428129907689726,0.50934460307907,4.67064953844863,74.77471581532646,74.39262744615603,5.074450953858111,0.7744665767794615,1
0.3433689262921239,0.0,0.0,0.0,45.379774755761986,1.1145160168314556,0.5710731661519122,0.46338642829932797,0.5495842231573032,4.80934068380675,69.51690181207634,73.99035824840449,4.247461931748296,0.9226327054943337,1
1.0,0.0,0.2403989128935069,0.0,37.7366371827385,1.5229874890599482,0.426970081532987,0.37975260214661827,0.5710483771707636,4.928593293104832,72.20388068542898,74.3538404348426,5.502987489059948,0.8116882447199515,1
0.8084070542651742,0.19159294573482577,0.19159294573482577,0.0,37.23809771315497,1.455982306976358,0.4561123908526199,0.3396402659689617,0.5357283145738975,4.5120132984480845,74.06001780774506,74.41934512868244,5.221398207753353,0.7838095927777788,1
