Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,Vibration_Z,RPM,Temperature (°C),Humidity (%),Sound (dB),Pressure (bar),Current (A),Vibration_Y,Vibration_X,vibration_total,Bearing Failure
0,0,0,1,53.404090746319916,1.3505117968016427,0.29961814863556463,0.2680137930384394,0.5515669689554004,6.019451906555647,64.06221415804723,67.45846098150184,5.411499093762218,0.6847368536284453,1
0,0,0,0,63.29308072260798,2.366401568824669,0.5798848775860307,0.37135694794240803,0.5643176087460433,6.995010221076277,65.9478882814255,68.64506812457877,6.439606608036352,0.8926517404794755,1
0,1,1,0,63.322825008075895,1.5042971502408156,0.08562856219898063,0.3837042106630999,0.5356365673675515,4.66042427140842,65.3383285298954,66.24724143457067,4.327161382884954,0.6677658819683397,1
0,0,0,1,63.7460305877102,1.4250778085549451,0.753984170433122,0.2709863459386024,0.5390971855651169,4.626707607078614,67.43667213264567,64.49371005043999,5.205806700293322,1.0307799940112299,1
1,0,0,0,62.29361373936402,1.1642878840699498,0.44850106319427535,0.5090728823268663,0.6755016707338612,4.675034933526191,67.38212267814947,66.79995139683312,5.9243030725595975,0.9574067965474554,1
0,1,1,0,63.26564218005058,1.4520157074748092,0.1509803656564883,0.4093547935201717,0.5643913608888549,4.761719566767557,65.6324116454542,66.20476276232328,4.650652809999618,0.7244562187955941,1
1,0,0,0,63.31881181207361,1.297890539472297,0.5912496902478879,0.4190453719989157,0.6317156071535067,4.978918506076716,67.21817092678575,65.3448863896854,5.773257593123597,1.0121009008674648,1
0,0,0,1,63.72893697777191,1.419988871245072,0.7474729403879253,0.27691039090958297,0.5428029758112809,4.640800048859801,67.42792959931846,64.52776678474451,5.228511189829679,1.0300326178414332,1
1,0,0,0,63.11550246153371,1.3147451076879595,0.3225686153900508,0.47670318154059493,0.6398901907716223,5.027681353854579,66.40455876925523,66.09323039999647,5.500014646180752,0.8733028482435407,1
0,0,0,0,63.2066882543236,2.0339214636090026,0.5474222531397767,0.4174329310274138,0.6038487078701107,6.497599040044965,66.26204271155055,67.89109749227867,6.374157768426969,0.9226024653694366,1
1,0,0,0,63.304922575890494,1.2937555760284676,0.58595905753386,0.42385889354634787,0.634726708738244,4.9903691740750125,67.21106727163864,65.37255883734795,5.791705891565298,1.0114936280808846,1
1,0,0,0,63.053225672092495,1.4433230410832287,0.48975752527111843,0.49927964155067067,0.6740694651940413,5.614026596896169,66.8200884651182,66.5517876837163,6.257898236433706,0.9758052001978571,1
0,1,1,0,63.311383680336405,1.4938365077361397,0.09870436532982518,0.3888364633919564,0.5413899207451232,4.680691766261229,65.39716964398421,66.23874216253562,4.3918866083826344,0.6791086704539923,1
1,0,0,0,63.02359521537335,1.3292906773459119,0.4786236566857426,0.5150825518008816,0.6876276438746199,5.44342699760412,66.92783558046055,66.29319460689467,6.235450920737384,0.9860775500355503,1
0,0,1,0,70.66845094398892,1.3363703187790343,0.44913656762816917,0.6204280408574465,0.3948634323718308,3.719587588955897,74.8223096565246,69.34485762935859,5.291677499160466,0.8633697056197938,1
0,1,0,1,71.0053930881556,1.3922651707111469,0.4777914721703699,0.6489023967503662,0.34478580788221824,3.460303141948175,74.88407719837016,70.86382073553321,4.606985368318583,0.8769649042164805,1
0,1,0,1,70.64155504926453,1.2172749025672032,0.47918247077016096,0.651909746100032,0.3677372764792641,3.3393431911981604,75.86729883080645,71.37060680305488,4.329197472494251,0.8920427406768724,1
0,1,0,1,70.83349750101102,1.2480946782673126,0.4796398118170857,0.6657222875354802,0.36086636280864587,3.3512511027919416,75.73431343585945,71.37950749696692,4.350066157425083,0.8964556649631958,1
0,1,0,1,70.57922056714666,1.3146197569371467,0.5115399189790489,0.6227414521640616,0.3603203427857776,3.934515113765104,76.00688528098456,70.728298597666,4.652195761932712,0.8909086539668833,1
1,0,1,0,67.27224465716058,1.15932607518458,0.461797822555374,0.2884878143718659,0.447209954032576,3.5380248850814398,75.17191290221496,69.04437530383814,4.9500777658795,0.7174345486864052,1
0,1,0,1,70.44407678258895,1.3725385217475945,0.5308461739158647,0.594425611590065,0.3580679463764824,4.304551666720742,76.072312033826,70.26816618833855,4.867782275393823,0.8851882589084914,1
0,0,1,0,70.55288061565042,1.438605609232318,0.42202199059490697,0.5777559196247716,0.421978009405093,4.061853561342978,73.87552196667461,67.46906230017225,6.16289997432758,0.8309657252138805,1
0,0,1,0,71.25948161146147,1.3421406815277306,0.5201319382162544,0.48869708917335,0.46636552356609806,4.004681859867465,74.95777188535752,71.92203294267179,5.149168547764223,0.870813609780254,1
0,1,0,1,69.02298024764112,1.1894370067161864,0.4708311020148559,0.47732637069151174,0.40591496221780154,3.434787405544504,75.53324408059424,70.25311412674976,4.627460642326574,0.8081631371903221,1
0,0,0,0,61.35957145091205,1.3906062184268617,0.8606111809689786,0.3452997090972463,0.41987979793191565,5.452819421633553,68.2203945479261,62.872602543046355,4.422469291042175,1.0358308238097436,1
0,0,0,0,61.237227883486696,1.3861688869658388,0.83836113321442,0.31696417819614175,0.39148087658136793,5.296245011508882,68.08156946364552,62.72807231831589,4.373024740476489,0.9971268178779894,1
1,0,1,0,56.77239252032903,1.4638164380635987,0.5925040184306274,0.5685816973896588,0.7442577153931405,4.133816438063598,66.14569717101723,63.14343013289038,4.136930775826612,1.1576352266267176,1
0,0,0,1,59.07611620819185,1.4347488197918556,0.5931558890901354,0.20408335557665225,0.25802613489257975,4.279896380695024,66.8906758261457,62.59806040475928,4.368319453021722,0.7249023609373522,1
0,0,0,1,60.92138725578859,1.3747135274120212,0.7809206874517062,0.24381352504533518,0.3181665754369355,4.8920344672527465,67.72318035760466,62.35495489284869,4.245379305448236,0.8972090389120007,1
0,1,0,1,61.84042880153452,1.27847245579734,0.6158716620834704,0.39625072297903796,0.2270570726899938,3.3136655009987317,70.80354644391832,63.82099952843446,5.481019371281194,0.773946301520147,1
0,0,0,0,62.066661070380285,1.4162519559205282,0.9892062361157923,0.5090660613782313,0.5840125178913816,6.3577475874815015,69.0227397637994,63.707920849982926,4.708236080257317,1.2595221988620424,1
1,0,0,1,56.56266010275572,1.6177674682459422,0.45528184058805676,0.45908933908934635,0.4697177049378066,4.841153569287557,66.76256277222784,64.86139102397482,5.2285071007559285,0.8183103859807042,1
0,0,0,1,58.511874264895866,1.4758343981871942,0.5622047533656471,0.2613292614741571,0.3055484539031878,4.405892154440728,66.86191592126896,63.10615205758163,4.561421671479812,0.7458713865972435,1
0,1,0,1,61.63685425038232,1.2875707597594495,0.6211031868616834,0.3567868295433879,0.21852741272551612,3.4035112526245634,70.31337531795967,63.532128377637484,5.28881770008163,0.762206050814069,1
0,0,0,1,61.159327965271125,1.3833435013310769,0.8241938423886856,0.2989220727855912,0.3733984085188923,5.196549261253714,67.9931752559294,62.6360454719265,4.341541871974857,0.9724827850109694,1
0,0,0,1,58.19013580915806,1.4992619556438307,0.544555993414981,0.2939716581970707,0.33264632869469746,4.477736663974414,66.84551663104932,63.39587285146204,4.671531191526004,0.7578282111727623,1
0,0,0,1,59.30461190160821,1.3807020163585926,0.6396021907301309,0.2161765493604326,0.31760368397410865,4.050702016358592,66.73303908439928,61.97982822902029,4.015029623992603,0.8100462268508914,1
1,0,0,1,72.23699842395943,1.9427582424561924,0.4421968606215791,0.6192958393708898,0.3199313181578558,3.7768956061404806,71.00561381834613,69.5159167874178,4.8109301520058105,0.8282807417376379,1
1,0,0,0,72.73919148678584,1.8860590256854688,0.4146572410472277,0.6602002743269119,0.3624557307358985,3.6351475642136717,70.7140178463824,70.33400548653823,3.940192180169698,0.8614404371939083,1
1,0,0,0,72.55885977315668,1.9064190578694071,0.4245463995365692,0.6455119653942134,0.3471857065979447,3.6860476446735175,70.81872658332838,70.04023930788426,4.252864102994467,0.8495331745340144,1
1,0,1,0,74.71426161130468,1.586390335481621,0.6824499061313387,0.6456538221368225,0.41021599665345787,5.7845282221956325,71.11866902702056,71.15461570484237,5.2586107052560696,1.0298377069649902,1
1,0,0,0,73.49597255539557,1.8206555962499376,0.4330613713816283,0.5887149471840671,0.4037429599671398,3.6880332112501875,70.82849097105303,69.82164477848542,3.4882310476972864,0.8556647377598714,1
1,0,0,0,72.9016880462335,1.8151702803407375,0.4202165210043988,0.6659780338132618,0.35688112533377825,3.824035078069155,70.49034056068147,70.5691065953566,3.7385316156338777,0.872968479917696,1
1,0,0,0,72.87476952219431,1.8303267351764891,0.412144116114084,0.6569175703638989,0.392903199632825,3.633486985203791,70.83532809266742,70.8155816166976,3.693196855600452,0.8748144110500902,1
0,0,1,0,71.67171736170572,1.4554626561836637,0.5402953245139569,0.3779489534390055,0.5306439542394911,4.435521758862859,74.0609027258615,72.14940031636975,5.6285416355169,0.8512378327547417,1
1,0,1,0,74.00411769344214,1.697785459852213,0.5682699036514818,0.6592301029194885,0.39872837445274056,4.882923934321152,70.89935987591595,70.97359862774016,4.558910080303288,0.9674826471391044,1
1,0,0,0,72.4623290309469,1.9173176900543827,0.42984002088355727,0.6376493807464811,0.33901173245921307,3.7132942251359564,70.87477669170825,69.88298761492962,4.420235954406589,0.8431592712470417,1
1,0,1,0,74.62419230525616,1.6005188540774662,0.6679681745705972,0.6473757353406911,0.4087589931732613,5.670175524810508,71.09085350603499,71.13165686212412,5.169865947825916,1.0219290608076936,1
0,0,0,1,75.09299785689271,1.7011930736970018,0.5273738891865775,0.314579895431015,0.46976172243060416,4.046420778908994,71.58299111349262,67.12430676926388,3.331043518022371,0.7918534651523594,1
1,0,0,0,73.81376522411364,1.7968837037080352,0.4518286549673407,0.5341647095615965,0.4168800584771385,3.7593488888758944,70.97862923973872,69.28490046793405,3.456952241721099,0.8429669084911512,1
0,1,1,0,60.65089493299172,1.1061276388505241,0.3544980837246542,0.5156338746892452,0.6655232705858805,3.8115738878146748,66.58902598093103,68.12357486184004,5.357915069770545,0.9216090394377222,1
0,1,1,0,60.7493259761319,1.1045775436829623,0.3703090544337848,0.5030781038319944,0.6555251567551066,3.768171223122944,66.94089758396757,68.1530266700237,5.371090878694821,0.9123046803876277,1
0,1,1,0,62.10710295211146,1.3818602747463817,0.11676634903070468,0.46302802690977946,0.6057396433945623,4.48149979535236,64.62491774322737,66.81255890101447,4.5788028062653865,0.773040228177114,1
1,0,0,0,60.31119441703636,1.1806380299200399,0.19071552400438538,0.5897980411503749,0.7204363229455774,4.265185882164043,63.714387085388175,67.61744788031984,5.0868889744519,0.9511914854388961,1
0,1,1,0,62.8969026081559,1.4703532334068228,0.08424518672299261,0.4072774629537016,0.555298656958111,4.576629725912334,65.02534838116587,66.45858706637271,4.355358085647773,0.6946933642020202,1
0,0,1,0,58.33061754419486,1.173909455273601,0.44966250865110785,0.44470785206975705,0.5409794625638045,5.499217872093781,63.202798396796155,67.89234567316416,5.471810657676484,0.8931507740985813,1
1,0,0,0,60.778426562140915,1.2329889705480015,0.17147655332360945,0.556816948554759,0.6905962867876392,4.321463143339102,63.951275091729705,67.40804411780799,4.954702849366297,0.9048428031659341,1
1,0,0,0,59.62967469880556,1.0774771814562307,0.3775633077643875,0.6186449799203707,0.6899400876280328,5.624514421216275,62.236604235211324,67.4730423512517,5.154954362912461,1.0214529782665083,1
1,0,0,0,59.834997986390114,1.14442120875929,0.23268725136902746,0.6225897629825573,0.7465089335698469,4.212774170735629,63.46028838881541,67.91710805740634,5.278322512206886,1.0057546662249308,1
1,0,0,0,60.226484480364036,1.1711467204889672,0.19420358022030462,0.5957775660919508,0.7258463693212888,4.2549827245256395,63.67143891021257,67.65541311804414,5.110854530765359,0.9595945758112626,1
0,1,1,0,61.09439587839244,1.6176053878353096,0.6141464972703111,0.517761267925716,0.5819864343834155,4.460285895175392,63.85339524527856,69.02363106078411,6.0208576855261775,1.0227582136820237,1
1,0,0,0,59.769968935203174,1.1200011634755367,0.21300510765760572,0.6279960441831756,0.7549953810021196,4.200028039760433,63.43999488070764,67.86000069808532,5.240005002944808,1.0048746956328924,1
1,0,0,0,60.490658883274364,1.39076778851349,0.43128049412472114,0.56801452069855,0.660856122763002,4.341632381683979,63.664945547380434,68.49318005929308,5.664897145051938,1.0146069608386739,1
0,0,0,1,68.3263983710263,1.5174761199194147,0.38651703058308684,0.3699399852718597,0.4367448721929421,4.860654943261391,65.24046352997406,68.40648019235365,5.993424287324009,0.7353740989091858,1
1,0,1,0,68.13191080219505,1.515180764200982,0.1778206071204239,0.4912419123598619,0.32794835754023044,5.9588393692012245,62.19143520540376,68.18042947080072,6.053492800600418,0.6248101962801758,1
0,0,0,1,68.25430749392443,1.5670385979269568,0.587019782522688,0.2586496937458338,0.5417272119725536,3.973036018944504,68.05200773694736,68.6362698631159,5.961884528591937,0.8435976612738162,1
1,0,1,0,68.37381994700004,1.484873786437464,0.254625772406104,0.443147043181331,0.36768720218117357,5.444533097438146,63.39102206699795,68.25532391893734,6.014171226812524,0.6641843438231009,1
1,0,1,0,69.47469551872697,1.5847214750508751,0.22518250039488974,0.4439400317458332,0.39835044918034096,6.398011861792589,61.72751506270188,69.81917693239227,6.212519231781768,0.6597027482663237,1
1,0,1,0,66.86901146286701,1.4782365507353017,0.12725305892155758,0.46161507099263166,0.3794358125980658,5.507032434558665,62.973892015073936,67.56858807696055,5.482903477940951,0.622292101807156,1
1,0,1,0,67.24178752306503,1.473824999727041,0.1337233337336732,0.47065875055956596,0.3638483323688782,5.599675005732139,62.73346248512373,67.70681667521939,5.61525000818877,0.6192872228914872,1
1,0,1,0,68.40249824558067,1.4614885603071746,0.15464258642963177,0.4987907172637438,0.3153492958344558,5.891857015828752,61.98570369147402,68.14109062834387,6.0306337434971145,0.6102734929776604,1
0,0,0,0,64.6976349980921,2.1966382420288766,0.47199433022236637,0.3954330392395045,0.4878547161988552,6.808974440550876,64.80256435312054,68.67971514762512,6.343618261457839,0.809308958671396,1
0,1,1,0,63.50809331601763,1.518010729987957,0.0689175960176629,0.3800780035246879,0.5199712459574485,4.6717746702529,65.14158478434366,66.32233046037734,4.289678100361287,0.6493838417418277,1
1,0,1,0,69.19502719149766,1.5519603281468686,0.20648467508870055,0.4584028795254068,0.37645641442010236,6.264570117086025,61.79383640887341,69.37810002773345,6.164576089971027,0.6466130832798497,1
0,1,1,0,65.04835073755665,1.4997828315082053,0.09565184712129883,0.41744519540817904,0.45556600466232555,5.054560538327688,64.14816431719719,66.89347127940957,4.83651505475384,0.6369681113748444,1
0,0,1,0,71.0066371443555,1.7641774940530732,0.32760374050833935,0.36471676482047255,0.518279593586688,7.128966866021054,61.36422604862427,72.2352677248121,6.475137796175229,0.7314041198766623,1
0,0,0,0,63.24572843575436,2.38057097366341,0.5378583304071405,0.3715511636073096,0.5435118212290694,7.266712458100296,66.07736193136421,69.01793290502762,5.964350989626016,0.8578610530178403,1
0,1,0,0,61.955157562181824,1.5249914745085684,0.4171648247905117,0.43524957372542844,0.5103693926984627,7.898868540149319,67.65006672987965,70.01399347441722,3.6253080729240175,0.8080504043207125,1
0,1,0,0,62.97843614376381,2.058729234327853,0.35020823154030767,0.4239186330585188,0.512964130715864,7.68674320265687,66.89560364153935,69.51433287586721,4.180584061444204,0.7662405868180954,1
0,1,0,0,62.98939461567129,2.0719241290735884,0.3579015261039227,0.421771667133789,0.5142165275052898,7.669522746802266,66.86205729896545,69.49398142803905,4.253715088255312,0.7699968504107438,1
0,0,1,0,62.530699040098625,1.5806990400986245,0.670009693193615,0.33470485870564687,0.40977281869508,6.7726796537113945,66.89392234681695,71.43615527945757,4.650873732851951,0.8929081429328087,1
0,0,1,0,62.48695262406763,1.5369526240676328,0.7319837825708535,0.3174146085600644,0.39716968455281804,6.604985058925926,66.82726114143638,71.67676056762802,4.8643979063365546,0.9188588188001867,1
0,1,0,0,62.753722133542226,1.8037221335422269,0.3540603108151786,0.422852081352404,0.47402470990145107,7.62760151191187,67.23376706063577,70.20952826551776,3.5623086339010355,0.7606093049024039,1
0,1,0,0,62.67420477657374,1.7242047765737385,0.4667098998538703,0.39142379264581095,0.4511161380129104,7.322784976865998,67.11259775477903,70.64687372884444,3.9504290667234185,0.8077795497759026,1
1,0,0,1,61.15239123404658,1.6545149508127124,0.4714850491872875,0.7181704178442501,0.13702780169383827,5.57495548845221,68.24292079478167,71.62093859940077,4.182134216424065,0.8837106907603585,1
